run_id,loop,estimator,RMSE,max_err,computation_time_per_step,T,ts,rmse_start
5274f047,1,EKF,1.4219407941071045,6.8667362923927024,0.131744510789742,5.0,0.01,0
5274f047,1,LMHE1,0.7274642148443343,6.8667362923927024,7.607822155648705,5.0,0.01,0
5274f047,1,LMHE2,0.7419649351977629,6.8667362923927024,4.9486329343110445,5.0,0.01,0
5274f047,1,LMHE3,0.5843461861071756,6.8667362923927024,4.993977245666503,5.0,0.01,0
5274f047,2,EKF,1.013981527989391,5.531356175547404,0.13204890200143268,5.0,0.01,0
5274f047,2,LMHE1,0.6472685143201262,5.531356175547404,7.683438123687135,5.0,0.01,0
5274f047,2,LMHE2,0.8550554615768995,5.531356175547404,4.983963472945263,5.0,0.01,0
5274f047,2,LMHE3,0.5909585183220845,5.531356175547404,5.00542255482839,5.0,0.01,0
5274f047,3,EKF,3.3694407676601834,6.138738735790705,0.13239321344440985,5.0,0.01,0
5274f047,3,LMHE1,0.9151694365200022,5.976266337722959,7.662540119970422,5.0,0.01,0
5274f047,3,LMHE2,0.9186751691494869,5.976266337722959,4.971928942154817,5.0,0.01,0
5274f047,3,LMHE3,0.7882740991370313,5.976266337722959,5.001194211617187,5.0,0.01,0
5274f047,4,EKF,1.5308526727872067,5.94604010784013,0.13179520954621468,5.0,0.01,0
5274f047,4,LMHE1,0.7481575755454692,5.94604010784013,7.6984664671097,5.0,0.01,0
5274f047,4,LMHE2,0.8890364855535288,5.94604010784013,4.96792774452287,5.0,0.01,0
5274f047,4,LMHE3,0.6405161522991144,5.94604010784013,5.026864670746831,5.0,0.01,0
5274f047,5,EKF,1.018240522105428,6.984291224971606,0.1315640719205944,5.0,0.01,0
5274f047,5,LMHE1,0.5376972624808557,6.984291224971606,7.741345509053942,5.0,0.01,0
5274f047,5,LMHE2,0.7271682094330327,6.984291224971606,4.98977964074758,5.0,0.01,0
5274f047,5,LMHE3,0.6171805104402588,6.984291224971606,5.047327145690585,5.0,0.01,0
5274f047,6,EKF,0.9416969502513585,4.784696624033133,0.1322319359330836,5.0,0.01,0
5274f047,6,LMHE1,0.5141298009351613,4.784696624033133,7.757918562966877,5.0,0.01,0
5274f047,6,LMHE2,0.6338742747894246,4.784696624033133,4.990542115794193,5.0,0.01,0
5274f047,6,LMHE3,0.5267793799902474,4.784696624033133,5.031471257562751,5.0,0.01,0
5274f047,7,EKF,1.0797219041248252,5.6820644026094325,0.1327734530723083,5.0,0.01,0
5274f047,7,LMHE1,0.671517438865924,5.6820644026094325,7.718797804492185,5.0,0.01,0
5274f047,7,LMHE2,0.973660544176632,5.6820644026094325,4.992608183589643,5.0,0.01,0
