run_id,loop,estimator,T,time,estimation_error_norm
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.08,0.575690
51c9ba33,1,EKF,5.0,0.09,6.038978
51c9ba33,1,MHE (OSQP),5.0,0.09,0.982854
51c9ba33,1,MHE (PCIP),5.0,0.09,0.606637
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.09,0.536239
51c9ba33,1,EKF,5.0,0.10,6.030345
51c9ba33,1,MHE (OSQP),5.0,0.10,0.992365
51c9ba33,1,MHE (PCIP),5.0,0.10,0.585502
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.10,0.491556
51c9ba33,1,EKF,5.0,0.11,6.027176
51c9ba33,1,MHE (OSQP),5.0,0.11,1.022498
51c9ba33,1,MHE (PCIP),5.0,0.11,0.564722
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.11,0.486450
51c9ba33,1,EKF,5.0,0.12,6.010927
51c9ba33,1,MHE (OSQP),5.0,0.12,1.021607
51c9ba33,1,MHE (PCIP),5.0,0.12,0.558143
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.12,0.499039
51c9ba33,1,EKF,5.0,0.13,6.020832
51c9ba33,1,MHE (OSQP),5.0,0.13,1.073253
51c9ba33,1,MHE (PCIP),5.0,0.13,0.514148
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.13,0.488821
51c9ba33,1,EKF,5.0,0.14,6.031789
51c9ba33,1,MHE (OSQP),5.0,0.14,1.091107
51c9ba33,1,MHE (PCIP),5.0,0.14,0.454222
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.14,0.445926
51c9ba33,1,EKF,5.0,0.15,6.065585
51c9ba33,1,MHE (OSQP),5.0,0.15,1.142936
51c9ba33,1,MHE (PCIP),5.0,0.15,0.436459
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.15,0.410550
51c9ba33,1,EKF,5.0,0.16,6.088459
51c9ba33,1,MHE (OSQP),5.0,0.16,1.192202
51c9ba33,1,MHE (PCIP),5.0,0.16,0.428930
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.16,0.392274
51c9ba33,1,EKF,5.0,0.17,6.096054
51c9ba33,1,MHE (OSQP),5.0,0.17,1.125413
51c9ba33,1,MHE (PCIP),5.0,0.17,0.406044
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.17,0.406699
51c9ba33,1,EKF,5.0,0.18,6.119171
51c9ba33,1,MHE (OSQP),5.0,0.18,1.117194
51c9ba33,1,MHE (PCIP),5.0,0.18,0.347985
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.18,0.329980
51c9ba33,1,EKF,5.0,0.19,6.120827
51c9ba33,1,MHE (OSQP),5.0,0.19,1.036671
51c9ba33,1,MHE (PCIP),5.0,0.19,0.435460
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.19,0.416553
51c9ba33,1,EKF,5.0,0.20,6.137104
51c9ba33,1,MHE (OSQP),5.0,0.20,1.057053
51c9ba33,1,MHE (PCIP),5.0,0.20,0.397405
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.20,0.397521
51c9ba33,1,EKF,5.0,0.21,6.156205
51c9ba33,1,MHE (OSQP),5.0,0.21,1.042760
51c9ba33,1,MHE (PCIP),5.0,0.21,0.326160
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.21,0.331496
51c9ba33,1,EKF,5.0,0.22,6.173743
51c9ba33,1,MHE (OSQP),5.0,0.22,1.072372
51c9ba33,1,MHE (PCIP),5.0,0.22,0.341922
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.22,0.288666
51c9ba33,1,EKF,5.0,0.23,6.199093
51c9ba33,1,MHE (OSQP),5.0,0.23,1.019577
51c9ba33,1,MHE (PCIP),5.0,0.23,0.336130
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.23,0.288150
51c9ba33,1,EKF,5.0,0.24,6.206144
51c9ba33,1,MHE (OSQP),5.0,0.24,1.064485
51c9ba33,1,MHE (PCIP),5.0,0.24,0.302786
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.24,0.279802
51c9ba33,1,EKF,5.0,0.25,6.214654
51c9ba33,1,MHE (OSQP),5.0,0.25,1.063600
51c9ba33,1,MHE (PCIP),5.0,0.25,0.298739
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.25,0.291388
51c9ba33,1,EKF,5.0,0.26,6.220883
51c9ba33,1,MHE (OSQP),5.0,0.26,1.082136
51c9ba33,1,MHE (PCIP),5.0,0.26,0.286531
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.26,0.278667
51c9ba33,1,EKF,5.0,0.27,6.217380
51c9ba33,1,MHE (OSQP),5.0,0.27,0.983256
51c9ba33,1,MHE (PCIP),5.0,0.27,0.331678
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.27,0.284786
51c9ba33,1,EKF,5.0,0.28,6.223366
51c9ba33,1,MHE (OSQP),5.0,0.28,1.031868
51c9ba33,1,MHE (PCIP),5.0,0.28,0.399713
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.28,0.263450
51c9ba33,1,EKF,5.0,0.29,6.226501
51c9ba33,1,MHE (OSQP),5.0,0.29,1.054197
51c9ba33,1,MHE (PCIP),5.0,0.29,0.306502
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.29,0.259954
51c9ba33,1,EKF,5.0,0.30,6.221132
51c9ba33,1,MHE (OSQP),5.0,0.30,0.994769
51c9ba33,1,MHE (PCIP),5.0,0.30,0.354803
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.30,0.295588
51c9ba33,1,EKF,5.0,0.31,6.237123
51c9ba33,1,MHE (OSQP),5.0,0.31,1.004791
51c9ba33,1,MHE (PCIP),5.0,0.31,0.301620
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.31,0.241441
51c9ba33,1,EKF,5.0,0.32,6.239568
51c9ba33,1,MHE (OSQP),5.0,0.32,1.033963
51c9ba33,1,MHE (PCIP),5.0,0.32,0.382837
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.32,0.278918
51c9ba33,1,EKF,5.0,0.33,6.248117
51c9ba33,1,MHE (OSQP),5.0,0.33,1.029818
51c9ba33,1,MHE (PCIP),5.0,0.33,0.291591
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.33,0.242958
51c9ba33,1,EKF,5.0,0.34,6.248831
51c9ba33,1,MHE (OSQP),5.0,0.34,1.041796
51c9ba33,1,MHE (PCIP),5.0,0.34,0.388489
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.34,0.279655
51c9ba33,1,EKF,5.0,0.35,6.273355
51c9ba33,1,MHE (OSQP),5.0,0.35,1.104473
51c9ba33,1,MHE (PCIP),5.0,0.35,0.411986
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.35,0.276055
51c9ba33,1,EKF,5.0,0.36,6.264834
51c9ba33,1,MHE (OSQP),5.0,0.36,1.084360
51c9ba33,1,MHE (PCIP),5.0,0.36,0.325384
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.36,0.261661
51c9ba33,1,EKF,5.0,0.37,6.269395
51c9ba33,1,MHE (OSQP),5.0,0.37,1.082479
51c9ba33,1,MHE (PCIP),5.0,0.37,0.319030
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.37,0.243720
51c9ba33,1,EKF,5.0,0.38,6.259983
51c9ba33,1,MHE (OSQP),5.0,0.38,1.053997
51c9ba33,1,MHE (PCIP),5.0,0.38,0.274729
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.38,0.231377
51c9ba33,1,EKF,5.0,0.39,6.246036
51c9ba33,1,MHE (OSQP),5.0,0.39,0.999007
51c9ba33,1,MHE (PCIP),5.0,0.39,0.226483
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.39,0.264949
51c9ba33,1,EKF,5.0,0.40,6.249222
51c9ba33,1,MHE (OSQP),5.0,0.40,1.064988
51c9ba33,1,MHE (PCIP),5.0,0.40,0.420975
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.40,0.284198
51c9ba33,1,EKF,5.0,0.41,6.270626
51c9ba33,1,MHE (OSQP),5.0,0.41,1.140280
51c9ba33,1,MHE (PCIP),5.0,0.41,0.380767
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.41,0.246222
51c9ba33,1,EKF,5.0,0.42,6.265687
51c9ba33,1,MHE (OSQP),5.0,0.42,1.192253
51c9ba33,1,MHE (PCIP),5.0,0.42,0.490638
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.42,0.326556
51c9ba33,1,EKF,5.0,0.43,6.279505
51c9ba33,1,MHE (OSQP),5.0,0.43,1.245898
51c9ba33,1,MHE (PCIP),5.0,0.43,0.421866
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.43,0.282716
51c9ba33,1,EKF,5.0,0.44,6.281474
51c9ba33,1,MHE (OSQP),5.0,0.44,1.295257
51c9ba33,1,MHE (PCIP),5.0,0.44,0.447514
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.44,0.298104
51c9ba33,1,EKF,5.0,0.45,6.295478
51c9ba33,1,MHE (OSQP),5.0,0.45,1.463711
51c9ba33,1,MHE (PCIP),5.0,0.45,0.766112
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.45,0.495205
51c9ba33,1,EKF,5.0,0.46,6.282016
51c9ba33,1,MHE (OSQP),5.0,0.46,1.461642
51c9ba33,1,MHE (PCIP),5.0,0.46,0.502737
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.46,0.466110
51c9ba33,1,EKF,5.0,0.47,6.265216
51c9ba33,1,MHE (OSQP),5.0,0.47,1.433750
51c9ba33,1,MHE (PCIP),5.0,0.47,0.419684
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.47,0.422867
51c9ba33,1,EKF,5.0,0.48,6.265451
51c9ba33,1,MHE (OSQP),5.0,0.48,1.437049
51c9ba33,1,MHE (PCIP),5.0,0.48,0.429498
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.48,0.377246
51c9ba33,1,EKF,5.0,0.49,6.264652
51c9ba33,1,MHE (OSQP),5.0,0.49,1.412912
51c9ba33,1,MHE (PCIP),5.0,0.49,0.381147
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.49,0.329274
51c9ba33,1,EKF,5.0,0.50,6.282927
51c9ba33,1,MHE (OSQP),5.0,0.50,1.502530
51c9ba33,1,MHE (PCIP),5.0,0.50,0.682099
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.50,0.439958
51c9ba33,1,EKF,5.0,0.51,6.277511
51c9ba33,1,MHE (OSQP),5.0,0.51,1.443749
51c9ba33,1,MHE (PCIP),5.0,0.51,0.465781
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.51,0.422274
51c9ba33,1,EKF,5.0,0.52,6.284903
51c9ba33,1,MHE (OSQP),5.0,0.52,1.439248
51c9ba33,1,MHE (PCIP),5.0,0.52,0.707977
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.52,0.548404
51c9ba33,1,EKF,5.0,0.53,6.282778
51c9ba33,1,MHE (OSQP),5.0,0.53,1.358153
51c9ba33,1,MHE (PCIP),5.0,0.53,0.446595
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.53,0.427250
51c9ba33,1,EKF,5.0,0.54,6.290501
51c9ba33,1,MHE (OSQP),5.0,0.54,1.347225
51c9ba33,1,MHE (PCIP),5.0,0.54,0.673869
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.54,0.512343
51c9ba33,1,EKF,5.0,0.55,6.282114
51c9ba33,1,MHE (OSQP),5.0,0.55,1.228920
51c9ba33,1,MHE (PCIP),5.0,0.55,0.512741
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.55,0.499616
51c9ba33,1,EKF,5.0,0.56,6.281323
51c9ba33,1,MHE (OSQP),5.0,0.56,1.136910
51c9ba33,1,MHE (PCIP),5.0,0.56,0.543758
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.56,0.493668
51c9ba33,1,EKF,5.0,0.57,6.291011
51c9ba33,1,MHE (OSQP),5.0,0.57,1.151907
51c9ba33,1,MHE (PCIP),5.0,0.57,0.689121
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.57,0.589515
51c9ba33,1,EKF,5.0,0.58,6.294371
51c9ba33,1,MHE (OSQP),5.0,0.58,1.170105
51c9ba33,1,MHE (PCIP),5.0,0.58,0.740897
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.58,0.680389
51c9ba33,1,EKF,5.0,0.59,6.298475
51c9ba33,1,MHE (OSQP),5.0,0.59,1.151347
51c9ba33,1,MHE (PCIP),5.0,0.59,0.758156
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.59,0.728523
51c9ba33,1,EKF,5.0,0.60,6.301656
51c9ba33,1,MHE (OSQP),5.0,0.60,1.074211
51c9ba33,1,MHE (PCIP),5.0,0.60,0.529876
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.60,0.546009
51c9ba33,1,EKF,5.0,0.61,6.286971
51c9ba33,1,MHE (OSQP),5.0,0.61,0.958232
51c9ba33,1,MHE (PCIP),5.0,0.61,0.478184
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.61,0.483480
51c9ba33,1,EKF,5.0,0.62,6.291782
51c9ba33,1,MHE (OSQP),5.0,0.62,0.963460
51c9ba33,1,MHE (PCIP),5.0,0.62,0.584401
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.62,0.514979
51c9ba33,1,EKF,5.0,0.63,6.291564
51c9ba33,1,MHE (OSQP),5.0,0.63,0.936521
51c9ba33,1,MHE (PCIP),5.0,0.63,0.502001
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.63,0.491852
51c9ba33,1,EKF,5.0,0.64,6.274365
51c9ba33,1,MHE (OSQP),5.0,0.64,0.811856
51c9ba33,1,MHE (PCIP),5.0,0.64,0.293743
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.64,0.371886
51c9ba33,1,EKF,5.0,0.65,6.270792
51c9ba33,1,MHE (OSQP),5.0,0.65,0.758620
51c9ba33,1,MHE (PCIP),5.0,0.65,0.419955
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.65,0.393228
51c9ba33,1,EKF,5.0,0.66,6.267567
51c9ba33,1,MHE (OSQP),5.0,0.66,0.712890
51c9ba33,1,MHE (PCIP),5.0,0.66,0.459987
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.66,0.450586
51c9ba33,1,EKF,5.0,0.67,6.265826
51c9ba33,1,MHE (OSQP),5.0,0.67,0.699948
51c9ba33,1,MHE (PCIP),5.0,0.67,0.290809
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.67,0.339757
51c9ba33,1,EKF,5.0,0.68,6.261823
51c9ba33,1,MHE (OSQP),5.0,0.68,0.660783
51c9ba33,1,MHE (PCIP),5.0,0.68,0.277121
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.68,0.297148
51c9ba33,1,EKF,5.0,0.69,6.254768
51c9ba33,1,MHE (OSQP),5.0,0.69,0.627900
51c9ba33,1,MHE (PCIP),5.0,0.69,0.201972
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.69,0.247158
51c9ba33,1,EKF,5.0,0.70,6.267344
51c9ba33,1,MHE (OSQP),5.0,0.70,0.659000
51c9ba33,1,MHE (PCIP),5.0,0.70,0.253215
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.70,0.187387
51c9ba33,1,EKF,5.0,0.71,6.268797
51c9ba33,1,MHE (OSQP),5.0,0.71,0.658905
51c9ba33,1,MHE (PCIP),5.0,0.71,0.167390
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.71,0.137018
51c9ba33,1,EKF,5.0,0.72,6.269286
51c9ba33,1,MHE (OSQP),5.0,0.72,0.653198
51c9ba33,1,MHE (PCIP),5.0,0.72,0.261450
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.72,0.186732
51c9ba33,1,EKF,5.0,0.73,6.263021
51c9ba33,1,MHE (OSQP),5.0,0.73,0.640204
51c9ba33,1,MHE (PCIP),5.0,0.73,0.162277
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.73,0.160251
51c9ba33,1,EKF,5.0,0.74,6.271107
51c9ba33,1,MHE (OSQP),5.0,0.74,0.651531
51c9ba33,1,MHE (PCIP),5.0,0.74,0.305941
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.74,0.230781
51c9ba33,1,EKF,5.0,0.75,6.278284
51c9ba33,1,MHE (OSQP),5.0,0.75,0.662877
51c9ba33,1,MHE (PCIP),5.0,0.75,0.259908
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.75,0.234518
51c9ba33,1,EKF,5.0,0.76,6.285259
51c9ba33,1,MHE (OSQP),5.0,0.76,0.693138
51c9ba33,1,MHE (PCIP),5.0,0.76,0.269967
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.76,0.219124
51c9ba33,1,EKF,5.0,0.77,6.299286
51c9ba33,1,MHE (OSQP),5.0,0.77,0.739656
51c9ba33,1,MHE (PCIP),5.0,0.77,0.312430
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.77,0.221733
51c9ba33,1,EKF,5.0,0.78,6.275622
51c9ba33,1,MHE (OSQP),5.0,0.78,0.711368
51c9ba33,1,MHE (PCIP),5.0,0.78,0.151344
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.78,0.169234
51c9ba33,1,EKF,5.0,0.79,6.282877
51c9ba33,1,MHE (OSQP),5.0,0.79,0.744066
51c9ba33,1,MHE (PCIP),5.0,0.79,0.301907
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.79,0.210806
51c9ba33,1,EKF,5.0,0.80,6.291894
51c9ba33,1,MHE (OSQP),5.0,0.80,0.776385
51c9ba33,1,MHE (PCIP),5.0,0.80,0.347240
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.80,0.273350
51c9ba33,1,EKF,5.0,0.81,6.290927
51c9ba33,1,MHE (OSQP),5.0,0.81,0.792452
51c9ba33,1,MHE (PCIP),5.0,0.81,0.247885
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.81,0.219261
51c9ba33,1,EKF,5.0,0.82,6.287925
51c9ba33,1,MHE (OSQP),5.0,0.82,0.791612
51c9ba33,1,MHE (PCIP),5.0,0.82,0.217619
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.82,0.180774
51c9ba33,1,EKF,5.0,0.83,6.292341
51c9ba33,1,MHE (OSQP),5.0,0.83,0.841296
51c9ba33,1,MHE (PCIP),5.0,0.83,0.284466
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.83,0.168453
51c9ba33,1,EKF,5.0,0.84,6.289379
51c9ba33,1,MHE (OSQP),5.0,0.84,0.818971
51c9ba33,1,MHE (PCIP),5.0,0.84,0.240594
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.84,0.178734
51c9ba33,1,EKF,5.0,0.85,6.286702
51c9ba33,1,MHE (OSQP),5.0,0.85,0.812407
51c9ba33,1,MHE (PCIP),5.0,0.85,0.195621
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.85,0.158630
51c9ba33,1,EKF,5.0,0.86,6.287903
51c9ba33,1,MHE (OSQP),5.0,0.86,0.790553
51c9ba33,1,MHE (PCIP),5.0,0.86,0.345309
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.86,0.265424
51c9ba33,1,EKF,5.0,0.87,6.287264
51c9ba33,1,MHE (OSQP),5.0,0.87,0.787325
51c9ba33,1,MHE (PCIP),5.0,0.87,0.199406
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.87,0.208033
51c9ba33,1,EKF,5.0,0.88,6.292530
51c9ba33,1,MHE (OSQP),5.0,0.88,0.814999
51c9ba33,1,MHE (PCIP),5.0,0.88,0.346717
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.88,0.244846
51c9ba33,1,EKF,5.0,0.89,6.284821
51c9ba33,1,MHE (OSQP),5.0,0.89,0.745664
51c9ba33,1,MHE (PCIP),5.0,0.89,0.200749
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.89,0.225207
51c9ba33,1,EKF,5.0,0.90,6.286628
51c9ba33,1,MHE (OSQP),5.0,0.90,0.741751
51c9ba33,1,MHE (PCIP),5.0,0.90,0.242372
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.90,0.198411
51c9ba33,1,EKF,5.0,0.91,6.286582
51c9ba33,1,MHE (OSQP),5.0,0.91,0.722656
51c9ba33,1,MHE (PCIP),5.0,0.91,0.195487
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.91,0.178204
51c9ba33,1,EKF,5.0,0.92,6.284281
51c9ba33,1,MHE (OSQP),5.0,0.92,0.675739
51c9ba33,1,MHE (PCIP),5.0,0.92,0.200393
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.92,0.193350
51c9ba33,1,EKF,5.0,0.93,6.280336
51c9ba33,1,MHE (OSQP),5.0,0.93,0.607400
51c9ba33,1,MHE (PCIP),5.0,0.93,0.192387
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.93,0.220549
51c9ba33,1,EKF,5.0,0.94,6.281954
51c9ba33,1,MHE (OSQP),5.0,0.94,0.607768
51c9ba33,1,MHE (PCIP),5.0,0.94,0.179915
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.94,0.180216
51c9ba33,1,EKF,5.0,0.95,6.281234
51c9ba33,1,MHE (OSQP),5.0,0.95,0.577220
51c9ba33,1,MHE (PCIP),5.0,0.95,0.162758
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.95,0.175017
51c9ba33,1,EKF,5.0,0.96,6.280479
51c9ba33,1,MHE (OSQP),5.0,0.96,0.548834
51c9ba33,1,MHE (PCIP),5.0,0.96,0.131956
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.96,0.165035
51c9ba33,1,EKF,5.0,0.97,6.280478
51c9ba33,1,MHE (OSQP),5.0,0.97,0.535189
51c9ba33,1,MHE (PCIP),5.0,0.97,0.140310
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.97,0.152886
51c9ba33,1,EKF,5.0,0.98,6.281137
51c9ba33,1,MHE (OSQP),5.0,0.98,0.527329
51c9ba33,1,MHE (PCIP),5.0,0.98,0.134857
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.98,0.143257
51c9ba33,1,EKF,5.0,0.99,6.280408
51c9ba33,1,MHE (OSQP),5.0,0.99,0.481192
51c9ba33,1,MHE (PCIP),5.0,0.99,0.168390
51c9ba33,1,MHE (PCIP+L1AO),5.0,0.99,0.181806
51c9ba33,1,EKF,5.0,1.00,6.275508
51c9ba33,1,MHE (OSQP),5.0,1.00,0.465831
51c9ba33,1,MHE (PCIP),5.0,1.00,0.081627
51c9ba33,1,MHE (PCIP+L1AO),5.0,1.00,0.152243
51c9ba33,1,EKF,5.0,1.01,6.276912
51c9ba33,1,MHE (OSQP),5.0,1.01,0.437425
51c9ba33,1,MHE (PCIP),5.0,1.01,0.150125
51c9ba33,1,MHE (PCIP+L1AO),5.0,1.01,0.171791
51c9ba33,1,EKF,5.0,1.02,6.275283
51c9ba33,1,MHE (OSQP),5.0,1.02,0.418104
51c9ba33,1,MHE (PCIP),5.0,1.02,0.111888
51c9ba33,1,MHE (PCIP+L1AO),5.0,1.02,0.171139
51c9ba33,1,EKF,5.0,1.03,6.277838
51c9ba33,1,MHE (OSQP),5.0,1.03,0.429535
51c9ba33,1,MHE (PCIP),5.0,1.03,0.132651
51c9ba33,1,MHE (PCIP+L1AO),5.0,1.03,0.123471
51c9ba33,1,EKF,5.0,1.04,6.275301
51c9ba33,1,MHE (OSQP),5.0,1.04,0.416709
51c9ba33,1,MHE (PCIP),5.0,1.04,0.102601
51c9ba33,1,MHE (PCIP+L1AO),5.0,1.04,0.122960
51c9ba33,1,EKF,5.0,1.05,6.274775
51c9ba33,1,MHE (OSQP),5.0,1.05,0.450115
51c9ba33,1,MHE (PCIP),5.0,1.05,0.103880
51c9ba33,1,MHE (PCIP+L1AO),5.0,1.05,0.060947
51c9ba33,1,EKF,5.0,1.06,6.275078
51c9ba33,1,MHE (OSQP),5.0,1.06,0.412596
51c9ba33,1,MHE (PCIP),5.0,1.06,0.124977
51c9ba33,1,MHE (PCIP+L1AO),5.0,1.06,0.097022
51c9ba33,1,EKF,5.0,1.07,6.275567
51c9ba33,1,MHE (OSQP),5.0,1.07,0.403144
51c9ba33,1,MHE (PCIP),5.0,1.07,0.075679
51c9ba33,1,MHE (PCIP+L1AO),5.0,1.07,0.102615
51c9ba33,1,EKF,5.0,1.08,6.278300
51c9ba33,1,MHE (OSQP),5.0,1.08,0.392479
51c9ba33,1,MHE (PCIP),5.0,1.08,0.092987
51c9ba33,1,MHE (PCIP+L1AO),5.0,1.08,0.083723
51c9ba33,1,EKF,5.0,1.09,6.277964
51c9ba33,1,MHE (OSQP),5.0,1.09,0.367774
51c9ba33,1,MHE (PCIP),5.0,1.09,0.117693
51c9ba33,1,MHE (PCIP+L1AO),5.0,1.09,0.114034
51c9ba33,1,EKF,5.0,1.10,6.279447
51c9ba33,1,MHE (OSQP),5.0,1.10,0.399529
51c9ba33,1,MHE (PCIP),5.0,1.10,0.113186
51c9ba33,1,MHE (PCIP+L1AO),5.0,1.10,0.051894
51c9ba33,1,EKF,5.0,1.11,6.280915
51c9ba33,1,MHE (OSQP),5.0,1.11,0.385215
51c9ba33,1,MHE (PCIP),5.0,1.11,0.093660
51c9ba33,1,MHE (PCIP+L1AO),5.0,1.11,0.060644
51c9ba33,1,EKF,5.0,1.12,6.278019
51c9ba33,1,MHE (OSQP),5.0,1.12,0.351109
