run_id,loop,estimator,T,time,estimation_error_norm
5274f047,40,LMHE1,5.0,2.41,0.272957
5274f047,40,LMHE2,5.0,2.41,0.257023
5274f047,40,LMHE3,5.0,2.41,0.140989
5274f047,40,EKF,5.0,2.42,0.269735
5274f047,40,LMHE1,5.0,2.42,0.292838
5274f047,40,LMHE2,5.0,2.42,0.266635
5274f047,40,LMHE3,5.0,2.42,0.152388
5274f047,40,EKF,5.0,2.43,0.272603
5274f047,40,LMHE1,5.0,2.43,0.297793
5274f047,40,LMHE2,5.0,2.43,0.255926
5274f047,40,LMHE3,5.0,2.43,0.153505
5274f047,40,EKF,5.0,2.44,0.284094
5274f047,40,LMHE1,5.0,2.44,0.310512
5274f047,40,LMHE2,5.0,2.44,0.276575
5274f047,40,LMHE3,5.0,2.44,0.166161
5274f047,40,EKF,5.0,2.45,0.279139
5274f047,40,LMHE1,5.0,2.45,0.299346
5274f047,40,LMHE2,5.0,2.45,0.261305
5274f047,40,LMHE3,5.0,2.45,0.161351
5274f047,40,EKF,5.0,2.46,0.283092
5274f047,40,LMHE1,5.0,2.46,0.298208
5274f047,40,LMHE2,5.0,2.46,0.269823
5274f047,40,LMHE3,5.0,2.46,0.165433
5274f047,40,EKF,5.0,2.47,0.294712
5274f047,40,LMHE1,5.0,2.47,0.312069
5274f047,40,LMHE2,5.0,2.47,0.286824
5274f047,40,LMHE3,5.0,2.47,0.177644
5274f047,40,EKF,5.0,2.48,0.297463
5274f047,40,LMHE1,5.0,2.48,0.317205
5274f047,40,LMHE2,5.0,2.48,0.248830
5274f047,40,LMHE3,5.0,2.48,0.164911
5274f047,40,EKF,5.0,2.49,0.317885
5274f047,40,LMHE1,5.0,2.49,0.341380
5274f047,40,LMHE2,5.0,2.49,0.298603
5274f047,40,LMHE3,5.0,2.49,0.187407
5274f047,40,EKF,5.0,2.50,0.326513
5274f047,40,LMHE1,5.0,2.50,0.347177
5274f047,40,LMHE2,5.0,2.50,0.298655
5274f047,40,LMHE3,5.0,2.50,0.198047
5274f047,40,EKF,5.0,2.51,0.328423
5274f047,40,LMHE1,5.0,2.51,0.347198
5274f047,40,LMHE2,5.0,2.51,0.290456
5274f047,40,LMHE3,5.0,2.51,0.199931
5274f047,40,EKF,5.0,2.52,0.337226
5274f047,40,LMHE1,5.0,2.52,0.355429
5274f047,40,LMHE2,5.0,2.52,0.299773
5274f047,40,LMHE3,5.0,2.52,0.207970
5274f047,40,EKF,5.0,2.53,0.332726
5274f047,40,LMHE1,5.0,2.53,0.345899
5274f047,40,LMHE2,5.0,2.53,0.275270
5274f047,40,LMHE3,5.0,2.53,0.197754
5274f047,40,EKF,5.0,2.54,0.336594
5274f047,40,LMHE1,5.0,2.54,0.350509
5274f047,40,LMHE2,5.0,2.54,0.269293
5274f047,40,LMHE3,5.0,2.54,0.192700
5274f047,40,EKF,5.0,2.55,0.336556
5274f047,40,LMHE1,5.0,2.55,0.345715
5274f047,40,LMHE2,5.0,2.55,0.272280
5274f047,40,LMHE3,5.0,2.55,0.190445
5274f047,40,EKF,5.0,2.56,0.333037
5274f047,40,LMHE1,5.0,2.56,0.340144
5274f047,40,LMHE2,5.0,2.56,0.251843
5274f047,40,LMHE3,5.0,2.56,0.180904
5274f047,40,EKF,5.0,2.57,0.314112
5274f047,40,LMHE1,5.0,2.57,0.318667
5274f047,40,LMHE2,5.0,2.57,0.211722
5274f047,40,LMHE3,5.0,2.57,0.155526
5274f047,40,EKF,5.0,2.58,0.317412
5274f047,40,LMHE1,5.0,2.58,0.318104
5274f047,40,LMHE2,5.0,2.58,0.244482
5274f047,40,LMHE3,5.0,2.58,0.159530
5274f047,40,EKF,5.0,2.59,0.318867
5274f047,40,LMHE1,5.0,2.59,0.316956
5274f047,40,LMHE2,5.0,2.59,0.242803
5274f047,40,LMHE3,5.0,2.59,0.162562
5274f047,40,EKF,5.0,2.60,0.329364
5274f047,40,LMHE1,5.0,2.60,0.327687
5274f047,40,LMHE2,5.0,2.60,0.248078
5274f047,40,LMHE3,5.0,2.60,0.169601
5274f047,40,EKF,5.0,2.61,0.333220
